content,score,label,clean_content,label_encoded
"Tolong banget bagi pihak shopeepay adakan system barcode untuk top up ke semua mercent baik kantor pos, indomaret dan alfamart karena alfanumberik sudah jadul Jadi pihak kasir tidak usah terlalu lama mengetikkan kode pembayaran Pembayaran aja sudah QRIS masa system top up digital blm menggunakan system Ada sih yang sudah memakai system barcode untuk top up yaitu isaku Bila perlu kembangkan QRIS untuk top up shopeepay, Dana, GO-PAY dan Linkaja",4,positif,tolong banget bagi pihak shopeepay adakan system barcode untuk top up ke semua mercent baik kantor pos indomaret dan alfamart karena alfanumberik sudah jadul jadi pihak kasir tidak usah terlalu lama mengetikkan kode pembayaran pembayaran aja sudah qris masa system top up digital blm menggunakan system ada sih yang sudah memakai system barcode untuk top up yaitu isaku bila perlu kembangkan qris untuk top up shopeepay dana gopay dan linkaja,1
"Sangat merasa di rugikan, , ,tagihan jatuh tempo untuk bulan Juli tanggal 11,sudah di bayarkan duluan di bulan Juni tanggal 28. . . Pas lagi ngecek ga taunya keluar lagi tagihan di bulan Juli tanggal 11 dengan nominal yang berbeda. . . ketahuan kayak gitu total aja semua tagihan biar W bayar langsung kemarin di tanggal 28 Juni semua nya... dari pada kayak gini sebulan 2x bayar dong... hanya berbeda beberapa hari saja,apa tidak merugikan kalau kaya gitu....",1,negatif,sangat merasa di rugikan  tagihan jatuh tempo untuk bulan juli tanggal sudah di bayarkan duluan di bulan juni tanggal    pas lagi ngecek ga taunya keluar lagi tagihan di bulan juli tanggal  dengan nominal yang berbeda   ketahuan kayak gitu total aja semua tagihan biar w bayar langsung kemarin di tanggal  juni semua nya dari pada kayak gini sebulan x bayar dong hanya berbeda beberapa hari sajaapa tidak merugikan kalau kaya gitu,0
"untuk halaman shopeepaylater kenapa error dan ngebug?, saya sudah coba buka di aplikasi utama shopee-pun hasilnya sama seperti di aplikasi shopeepay, seolah-olah gabisa dibayar tagihan saya🤓",2,negatif,untuk halaman shopeepaylater kenapa error dan ngebug saya sudah coba buka di aplikasi utama shopeepun hasilnya sama seperti di aplikasi shopeepay seolaholah gabisa dibayar tagihan saya,0
Kata nya akan dpat saldo shopeePay setelah download aplikasi. Tapi kok gak ada saldo nya yang masuk. Ulasan/bintang akan sya tambah setelah saya menerima saldo,1,negatif,kata nya akan dpat saldo shopeepay setelah download aplikasi tapi kok gak ada saldo nya yang masuk ulasanbintang akan sya tambah setelah saya menerima saldo,0
"Pencairan dana harus menunggu lama, sudah 1x24jam lebih belum juga cair, di batalkan tidak bisa alasan sudah di proses di bank, padahal transfer dan segala aktifitas perbankan gak ada masalah. Merugikan dan mengecewakan!!! CS tidak membantu memberi jawaban yang mengambang.",1,negatif,pencairan dana harus menunggu lama sudah xjam lebih belum juga cair di batalkan tidak bisa alasan sudah di proses di bank padahal transfer dan segala aktifitas perbankan gak ada masalah merugikan dan mengecewakan cs tidak membantu memberi jawaban yang mengambang,0
"ngisi ulang kuota tapi ga masuk samsek, ditungguin sampe 4 jam maseh belum, terus saya ajukan pengembalian dana, diprosesnya lama banget udah ditungguij sehari semalem masih blm dibalikin juga, diproses mulu ga ada ujungnya, udah lama lho, tolong bantuannya, kalo bisa dibenerin lagi tuh apk nya. saya nih gda saldo lagi woii gada duit tolonglah",1,negatif,ngisi ulang kuota tapi ga masuk samsek ditungguin sampe  jam maseh belum terus saya ajukan pengembalian dana diprosesnya lama banget udah ditungguij sehari semalem masih blm dibalikin juga diproses mulu ga ada ujungnya udah lama lho tolong bantuannya kalo bisa dibenerin lagi tuh apk nya saya nih gda saldo lagi woii gada duit tolonglah,0
Kok ga bisa login pakai shoopee sih?? Terus aja bufering tiap kali coba log in idah nya zonk balik lagi ka halaman depan untuk login.. gmn nih udah ribet padahal sekarang kalau mau beli non fisik material di shoopee nih seperti pulsa dna token jadi susah,1,negatif,kok ga bisa login pakai shoopee sih terus aja bufering tiap kali coba log in idah nya zonk balik lagi ka halaman depan untuk login gmn nih udah ribet padahal sekarang kalau mau beli non fisik material di shoopee nih seperti pulsa dna token jadi susah,0
"Sedih bgt..kecewaaa.. padahal enak bgt pya shopeepay ini penggunaan mudah dan cepat, tapi sayang pinjaman kedua ga di-ACC pdhal aku bayar tepat waktu malahan jauh sblm jatuh tempo sh di bayarkan .di tambah pula payleternyah di bekukan . Sedihhh kecewaaa :(",4,positif,sedih bgtkecewaaa padahal enak bgt pya shopeepay ini penggunaan mudah dan cepat tapi sayang pinjaman kedua ga diacc pdhal aku bayar tepat waktu malahan jauh sblm jatuh tempo sh di bayarkan di tambah pula payleternyah di bekukan  sedihhh kecewaaa ,1
"Saya sering belanja di shopie tapi saya tidak bisa mengaktifkan paylaternya,klo dicicilkan ga terlalu berat utk belanja,sedangkan sekarang harus ada uang Cash dulu baru bisa belanja",5,positif,saya sering belanja di shopie tapi saya tidak bisa mengaktifkan paylaternyaklo dicicilkan ga terlalu berat utk belanjasedangkan sekarang harus ada uang cash dulu baru bisa belanja,1
Aplikasi aneh ga pernah punya kendala kaya gini di E-Wallet lain kaya D*n* baru disini punya kendala transfer dari semalem sampai sekarang ga masuk transferannya jadi tertunda segala aktifitas. kecewa,1,negatif,aplikasi aneh ga pernah punya kendala kaya gini di ewallet lain kaya dn baru disini punya kendala transfer dari semalem sampai sekarang ga masuk transferannya jadi tertunda segala aktifitas kecewa,0
shopeepay bapet total pembayaran 13100 da saldo 14000 ga bisa dipake... kecewa lah,1,negatif,shopeepay bapet total pembayaran  da saldo  ga bisa dipake kecewa lah,0
Semoga shoope lebih maju lagi kedepannya so far sih ok lah ngebantu kalo anak rewel pengen makan suka pake aplikasi shoope,5,positif,semoga shoope lebih maju lagi kedepannya so far sih ok lah ngebantu kalo anak rewel pengen makan suka pake aplikasi shoope,1
"Oke.saran,beban aplikasinya di kurangi sedikit biar tidak berat.itu saja.it's Oke",5,positif,okesaranbeban aplikasinya di kurangi sedikit biar tidak beratitu sajaits oke,1
gajelas bgt shoope pay padahal udah isi saldo tapi tetep gabisa pake shoope pay!!,1,negatif,gajelas bgt shoope pay padahal udah isi saldo tapi tetep gabisa pake shoope pay,0
"sangat membantu,,,bisa belanja bayar tagihan bulan depan",5,positif,sangat membantubisa belanja bayar tagihan bulan depan,1
Kasih 3 bintang dulu soalnya baca d shope utama klo dowload shopepay dapat bonus 40k eh nyatanya boong,3,negatif,kasih  bintang dulu soalnya baca d shope utama klo dowload shopepay dapat bonus k eh nyatanya boong,0
"Platform terbaik sih kalo kata saya, cuma masih banyak toko bodong aja.",5,positif,platform terbaik sih kalo kata saya cuma masih banyak toko bodong aja,1
"Sangat memuaskan pelanya, sukses dan tingkatkan",5,positif,sangat memuaskan pelanya sukses dan tingkatkan,1
"Saya sangat menyukainya, luar biasaa sangat membantu sekali mantaap.",5,positif,saya sangat menyukainya luar biasaa sangat membantu sekali mantaap,1
"Sebenarnya spaylater dan spinjam sangat membantu dalam memenuhi kebutuhan saat belum gajihan,tapi ga ngerti sama sistem shopee tanpa keterangan yang jelas tiba2 semuah di bekukan, padahal riwayat cicil dan bayar tidak pernah telat.jadi sekarang beralih ke Lazada 😊",4,positif,sebenarnya spaylater dan spinjam sangat membantu dalam memenuhi kebutuhan saat belum gajihantapi ga ngerti sama sistem shopee tanpa keterangan yang jelas tiba semuah di bekukan padahal riwayat cicil dan bayar tidak pernah telatjadi sekarang beralih ke lazada ,1
"Ngajuin berulang ulang sampai bosan, tapi ga di acc. Mending uninstall aja. Ngajuin di plafon lain mah gampang",1,negatif,ngajuin berulang ulang sampai bosan tapi ga di acc mending uninstall aja ngajuin di plafon lain mah gampang,0
"terimakasih shooeepay,dengan adanya shooeepay,kami merasa ter bantu sekali bisa untuk belanja,bisa transfer ke semua Bnk,bisa beli makanan lewat shopeepay pokoknya mantap deh 👍😍😍",5,positif,terimakasih shooeepaydengan adanya shooeepaykami merasa ter bantu sekali bisa untuk belanjabisa transfer ke semua bnkbisa beli makanan lewat shopeepay pokoknya mantap deh ,1
Sangat mengecewakan Shopee tolong di bantu KTP saya sudah ke daftar di aku shopee pay. saya gak tau password email nama aku terus gak ada solusinya minimal seperti bank untuk koreksi data karena ini KTP saya sendiri . Kalau sudah di perbaiki saya ganti bintang 5,1,negatif,sangat mengecewakan shopee tolong di bantu ktp saya sudah ke daftar di aku shopee pay saya gak tau password email nama aku terus gak ada solusinya minimal seperti bank untuk koreksi data karena ini ktp saya sendiri  kalau sudah di perbaiki saya ganti bintang ,0
"Aplikasi yang benar-benar bikin ribet, aslinya di aplikasi Shopee sudah ada, malah dibuat ribet dengan aplikasi terpisah. Tidak tau apa maunya Shopee, apa fungsi Shopeepay mau pisah dari aplikasi Shopee dan jika iya lebih baik ganti nama, jangan pakai embel-embel Shopee. Bukannya bersatu akan lebih baik dan gampang?",1,negatif,aplikasi yang benarbenar bikin ribet aslinya di aplikasi shopee sudah ada malah dibuat ribet dengan aplikasi terpisah tidak tau apa maunya shopee apa fungsi shopeepay mau pisah dari aplikasi shopee dan jika iya lebih baik ganti nama jangan pakai embelembel shopee bukannya bersatu akan lebih baik dan gampang,0
Buka link buat klaim shopeepay saldo gratis malah muncul layar putih. Ga berguna. Lelet,1,negatif,buka link buat klaim shopeepay saldo gratis malah muncul layar putih ga berguna lelet,0
"Katanya kalo download aplikasi shopeepay dapat saldo 40rb udh dowload kok gak dapat sama sekali, terus katanya kalo aktivasi shopeepinjam dapat vocher + saldo 25rb nyatanya gak dapat apapun😑menuhin memori doang ga guna bngt",3,negatif,katanya kalo download aplikasi shopeepay dapat saldo rb udh dowload kok gak dapat sama sekali terus katanya kalo aktivasi shopeepinjam dapat vocher  saldo rb nyatanya gak dapat apapunmenuhin memori doang ga guna bngt,0
Sangat membantu bgt buat transaksi uang digital!!!,5,positif,sangat membantu bgt buat transaksi uang digital,1
sampai dengan ini aplikasinya bagus memudahkan untuk bertransaksi 👍👍👍,4,positif,sampai dengan ini aplikasinya bagus memudahkan untuk bertransaksi ,1
Aplikasi sangat membantu ketika dibutuhkan dan fiturnya sangat lengkap 👍,5,positif,aplikasi sangat membantu ketika dibutuhkan dan fiturnya sangat lengkap ,1
Busuk spaylater limit ga bisa di gunain mending ga ush dpt limit pulsa/paketan aja ga bisa,1,negatif,busuk spaylater limit ga bisa di gunain mending ga ush dpt limit pulsapaketan aja ga bisa,0
Sangat mudah di acc dan bungan nya sangat rendah .,5,positif,sangat mudah di acc dan bungan nya sangat rendah ,1
Apl nya ngaco sering blnja d soope gliran butuh mau pinjam gak bisa pdahal sya gak pernh pinjm sma sekali,1,negatif,apl nya ngaco sering blnja d soope gliran butuh mau pinjam gak bisa pdahal sya gak pernh pinjm sma sekali,0
"Mohon maaf saya kasih bintang⭐ karena buat kecewa masa transfer sedikit aja gk masuk2, masih di proses aja di suruh tunggu 1X24 jam tpi masih tetap gak ada perubahan masih di proses saja, di nomor rekening tujuan blm ada yang masuk & tidak gangguan padahal 😞😞",1,negatif,mohon maaf saya kasih bintang karena buat kecewa masa transfer sedikit aja gk masuk masih di proses aja di suruh tunggu x jam tpi masih tetap gak ada perubahan masih di proses saja di nomor rekening tujuan blm ada yang masuk  tidak gangguan padahal ,0
Aplikasi selalu bagus dan lancar ketika digunakan.,5,positif,aplikasi selalu bagus dan lancar ketika digunakan,1
Menyenangkan dan segalanya menjadi lebih mudah. Kemanapun dan dimanapun,5,positif,menyenangkan dan segalanya menjadi lebih mudah kemanapun dan dimanapun,1
Jangan lagi download ini aplikasi saldo gw di tahan coy harus pakai KTP kalo mau TF gimana dah gw kan ga ada KTP aneh ni mending lazada aja/Tokopedia,1,negatif,jangan lagi download ini aplikasi saldo gw di tahan coy harus pakai ktp kalo mau tf gimana dah gw kan ga ada ktp aneh ni mending lazada ajatokopedia,0
sya sangat menyukai app nya sangat mudh dan aman untuk digunakan sebagai alat pembayaran,5,positif,sya sangat menyukai app nya sangat mudh dan aman untuk digunakan sebagai alat pembayaran,1
"ShopeePay benar-benar praktis dan bikin belanja jadi lebih hemat! Transaksi cepat, aman, dan sering ada cashback serta promo menarik. Fitur top-up-nya juga gampang banget. Overall, ShopeePay bikin pengalaman belanja jadi lebih seru dan menguntungkan!",5,positif,shopeepay benarbenar praktis dan bikin belanja jadi lebih hemat transaksi cepat aman dan sering ada cashback serta promo menarik fitur topupnya juga gampang banget overall shopeepay bikin pengalaman belanja jadi lebih seru dan menguntungkan,1
Mudah dan sangat praktis untuk mempermudah segala kebutuhan finance .,5,positif,mudah dan sangat praktis untuk mempermudah segala kebutuhan finance ,1
"Semakin lebih baik, lengkap dan aman. Tpi tolong kalo bisa jangan masukan jasakirim anteraja di sistem pengiriman khususnya daerah pandeglang, krna sudah banyak yg kecewa paket setelah sampai serang bisa lebih dari 4 hari ga gerak sama sekali. Cek di maps dengan alamat anteraja serang disitu banyak banget yg komplain terkait barang yg berhari-hari ga gerak sama sekali.",5,positif,semakin lebih baik lengkap dan aman tpi tolong kalo bisa jangan masukan jasakirim anteraja di sistem pengiriman khususnya daerah pandeglang krna sudah banyak yg kecewa paket setelah sampai serang bisa lebih dari  hari ga gerak sama sekali cek di maps dengan alamat anteraja serang disitu banyak banget yg komplain terkait barang yg berharihari ga gerak sama sekali,1
"Apk tidak guna,sudah capek daftar malah pengajuan tidak diterima tanpa ada penjelasan",1,negatif,apk tidak gunasudah capek daftar malah pengajuan tidak diterima tanpa ada penjelasan,0
Suka sekali. Sangat terbatu saat transaksi,5,positif,suka sekali sangat terbatu saat transaksi,1
Sangat membatu dan pelayanan cepat,3,negatif,sangat membatu dan pelayanan cepat,0
"Saldo saya tiba2 terpotong tanpa saya melakukan transaksi apapun,tanpa saya konfirmasi sandi/ pin,saya minta pengembalian dana saya tidak ada jalan kluar,malah saya disuruh lewat gogle play, akhirnya saya cobak dan saldo saya pun tak kembali,harus diperbaiki lagi sih ini keamanannya..gimana bisa saldo berkurang, sementara kalau kita belanja pun,waktu mau bayar harus ketik pin dulu..ini kok bisa berkurang dengan sendirinya",1,negatif,saldo saya tiba terpotong tanpa saya melakukan transaksi apapuntanpa saya konfirmasi sandi pinsaya minta pengembalian dana saya tidak ada jalan kluarmalah saya disuruh lewat gogle play akhirnya saya cobak dan saldo saya pun tak kembaliharus diperbaiki lagi sih ini keamanannyagimana bisa saldo berkurang sementara kalau kita belanja punwaktu mau bayar harus ketik pin duluini kok bisa berkurang dengan sendirinya,0
sangat membantu untuk lebih praktis pembayaran dalam,5,positif,sangat membantu untuk lebih praktis pembayaran dalam,1
Sangat mudah digunakan gampang cari produk yg dibutuh kan,5,positif,sangat mudah digunakan gampang cari produk yg dibutuh kan,1
Pelayanan nya okey dan penanganan pengembalian yg cepat dan mudah,5,positif,pelayanan nya okey dan penanganan pengembalian yg cepat dan mudah,1
"Beberapa hari ini saya gak bisa masuk spay, jadi gak bisa bayar cicilan ataupun cekout. Apa ada hubungannya dengan kemarin saya udah sempet coba ganti nomer HP di apk-nya? Mentok sampai beranda..",5,positif,beberapa hari ini saya gak bisa masuk spay jadi gak bisa bayar cicilan ataupun cekout apa ada hubungannya dengan kemarin saya udah sempet coba ganti nomer hp di apknya mentok sampai beranda,1
"Mohon diperbaiki lg sistem pembayarannya, misal kt punya 2 cicilan, sy ingin membayar cicilan yg lama sj gak bisa , cicilan yg baru jg hrs dibayar. Jd kita bisa menentukan bayar cicilan lama dulu baru kl ada dana kita bayar cicilan barunya. Toh semua cicilan sy bayar jauh sebelum jatuh tempo kog.",3,negatif,mohon diperbaiki lg sistem pembayarannya misal kt punya  cicilan sy ingin membayar cicilan yg lama sj gak bisa  cicilan yg baru jg hrs dibayar jd kita bisa menentukan bayar cicilan lama dulu baru kl ada dana kita bayar cicilan barunya toh semua cicilan sy bayar jauh sebelum jatuh tempo kog,0
